Timestamp,SecurityId,Best_Bid_Price,Best_Bid_Qty,Best_Ask_Price,Best_Ask_Qty
2026-08-11T08:47:13.956556,3045,1068.9,569.0,1069.0,351.0
2026-08-11T08:47:13.956751,3456,347.65,147.0,347.7,1513.0
2026-08-11T08:47:13.956903,1922,391.5,1452.0,391.55,13.0
2026-08-11T08:47:13.957051,11483,4039.1,65.0,4040.8,19.0
2026-08-11T08:47:13.957197,11915,22.66,25546.0,22.67,5031.0
2026-08-11T08:47:14.958905,1333,729.35,398.0,729.4,1223.0
2026-08-11T08:47:14.959178,2885,1324.0,1137.0,1324.1,516.0
2026-08-11T08:47:14.959428,11536,2440.5,29.0,2440.8,313.0
2026-08-11T08:47:14.959671,1594,1187.5,1086.0,1187.9,154.0
2026-08-11T08:47:14.959881,4963,1423.0,20.0,1423.1,155.0
2026-08-11T08:47:14.960077,3045,1068.9,268.0,1069.0,354.0
2026-08-11T08:47:14.960325,3456,347.65,147.0,347.7,1512.0
2026-08-11T08:47:14.960497,1922,391.5,1390.0,391.55,15.0
2026-08-11T08:47:14.960677,11483,4039.3,46.0,4040.9,7.0
2026-08-11T08:47:14.960856,11915,22.66,25496.0,22.67,5011.0
2026-08-11T08:47:15.961935,1333,729.35,423.0,729.4,1321.0
2026-08-11T08:47:15.962167,2885,1324.0,1041.0,1324.1,510.0
2026-08-11T08:47:15.962467,11536,2440.5,151.0,2440.8,312.0
2026-08-11T08:47:15.962743,1594,1187.5,822.0,1187.8,427.0
2026-08-11T08:47:15.962977,4963,1423.0,20.0,1423.1,155.0
2026-08-11T08:47:15.963230,3045,1068.9,195.0,1069.0,281.0
2026-08-11T08:47:15.963425,3456,347.65,147.0,347.7,1512.0
2026-08-11T08:47:15.963603,1922,391.5,1390.0,391.55,63.0
2026-08-11T08:47:15.963800,11483,4039.4,10.0,4040.9,29.0
2026-08-11T08:47:15.964050,11915,22.66,25474.0,22.67,5011.0
2026-08-11T08:47:16.965802,1333,729.35,222.0,729.4,1209.0
2026-08-11T08:47:16.966370,2885,1324.0,1041.0,1324.1,511.0
2026-08-11T08:47:16.966648,11536,2440.5,150.0,2440.8,305.0
2026-08-11T08:47:16.966893,1594,1187.5,1035.0,1187.8,472.0
2026-08-11T08:47:16.967159,4963,1422.9,529.0,1423.0,1.0
2026-08-11T08:47:16.967392,3045,1068.9,180.0,1069.0,283.0
2026-08-11T08:47:16.967616,3456,347.65,147.0,347.7,1512.0
2026-08-11T08:47:16.967816,1922,391.5,1387.0,391.55,65.0
2026-08-11T08:47:16.967983,11483,4039.3,8.0,4040.8,25.0
2026-08-11T08:47:16.968141,11915,22.66,25474.0,22.67,4968.0
2026-08-11T08:47:17.968962,1333,729.35,307.0,729.4,1157.0
2026-08-11T08:47:17.969213,2885,1324.0,918.0,1324.1,505.0
2026-08-11T08:47:17.969424,11536,2440.5,141.0,2440.8,80.0
2026-08-11T08:47:17.969621,1594,1187.5,944.0,1187.8,73.0
2026-08-11T08:47:17.969904,4963,1423.0,8.0,1423.1,128.0
2026-08-11T08:47:17.970248,3045,1068.9,119.0,1069.0,333.0
2026-08-11T08:47:17.970544,3456,347.65,27.0,347.7,1510.0
2026-08-11T08:47:17.970780,1922,391.5,1386.0,391.55,61.0
2026-08-11T08:47:17.971020,11483,4039.3,9.0,4040.7,6.0
2026-08-11T08:47:17.971238,11915,22.66,25347.0,22.67,4965.0
2026-08-11T08:47:18.973122,1333,729.35,293.0,729.4,1127.0
2026-08-11T08:47:18.973393,2885,1324.0,914.0,1324.1,398.0
2026-08-11T08:47:18.973646,11536,2440.5,141.0,2440.8,88.0
2026-08-11T08:47:18.973858,1594,1187.5,1020.0,1187.8,77.0
2026-08-11T08:47:18.974072,4963,1423.0,6.0,1423.1,132.0
2026-08-11T08:47:18.974347,3045,1068.9,234.0,1069.0,771.0
2026-08-11T08:47:18.974736,3456,347.6,1159.0,347.65,447.0
2026-08-11T08:47:18.975021,1922,391.5,1297.0,391.55,44.0
2026-08-11T08:47:18.975400,11483,4039.3,9.0,4040.6,6.0
2026-08-11T08:47:18.975658,11915,22.66,26694.0,22.67,560.0
2026-08-11T08:47:19.977522,1333,729.35,206.0,729.4,1214.0
2026-08-11T08:47:19.977763,2885,1324.0,913.0,1324.1,398.0
2026-08-11T08:47:19.977957,11536,2440.5,140.0,2440.8,37.0
2026-08-11T08:47:19.978212,1594,1187.5,1353.0,1187.8,42.0
2026-08-11T08:47:19.978531,4963,1423.1,863.0,1423.2,1221.0
2026-08-11T08:47:19.978889,3045,1068.9,206.0,1069.0,773.0
2026-08-11T08:47:19.979231,3456,347.6,1159.0,347.65,447.0
2026-08-11T08:47:19.979472,1922,391.5,1652.0,391.55,41.0
2026-08-11T08:47:19.979696,11483,4039.3,1.0,4040.6,6.0
2026-08-11T08:47:19.979958,11915,22.66,26694.0,22.67,560.0
2026-08-11T08:47:20.981714,1333,729.35,201.0,729.4,972.0
2026-08-11T08:47:20.981977,2885,1324.0,913.0,1324.1,398.0
2026-08-11T08:47:20.982227,11536,2440.6,1.0,2440.8,262.0
2026-08-11T08:47:20.982536,1594,1187.5,1343.0,1187.8,125.0
2026-08-11T08:47:20.982716,4963,1423.1,862.0,1423.2,1221.0
2026-08-11T08:47:20.982842,3045,1068.9,199.0,1069.0,772.0
2026-08-11T08:47:20.982987,3456,347.6,1159.0,347.65,447.0
2026-08-11T08:47:20.983098,1922,391.5,1653.0,391.55,41.0
2026-08-11T08:47:20.983199,11483,4039.3,1.0,4040.5,9.0
2026-08-11T08:47:20.983297,11915,22.66,26050.0,22.67,560.0
2026-08-11T08:47:21.984985,1333,729.35,20.0,729.4,850.0
2026-08-11T08:47:21.985241,2885,1324.0,912.0,1324.1,407.0
2026-08-11T08:47:21.985499,11536,2440.6,1.0,2440.8,262.0
2026-08-11T08:47:21.985765,1594,1187.5,1880.0,1187.8,39.0
2026-08-11T08:47:21.985986,4963,1423.1,862.0,1423.2,2.0
2026-08-11T08:47:21.986255,3045,1068.9,170.0,1069.0,770.0
2026-08-11T08:47:21.986441,3456,347.6,1078.0,347.65,432.0
2026-08-11T08:47:21.986595,1922,391.5,1660.0,391.55,48.0
2026-08-11T08:47:21.986759,11483,4040.1,1.0,4040.6,10.0
2026-08-11T08:47:21.987054,11915,22.66,26050.0,22.67,560.0
2026-08-11T08:47:22.988994,1333,729.35,20.0,729.4,344.0
2026-08-11T08:47:22.989280,2885,1324.0,901.0,1324.2,3608.0
2026-08-11T08:47:22.989469,11536,2440.5,69.0,2440.8,286.0
2026-08-11T08:47:22.989740,1594,1187.6,364.0,1187.8,40.0
2026-08-11T08:47:22.990028,4963,1423.1,858.0,1423.2,43.0
2026-08-11T08:47:22.990326,3045,1068.9,126.0,1069.0,525.0
2026-08-11T08:47:22.990640,3456,347.6,979.0,347.65,432.0
2026-08-11T08:47:22.990895,1922,391.5,1660.0,391.55,48.0
2026-08-11T08:47:22.991174,11483,4039.3,1.0,4040.0,1.0
2026-08-11T08:47:22.991349,11915,22.66,25599.0,22.67,560.0
2026-08-11T08:47:23.993034,1333,729.5,28.0,729.6,1405.0
2026-08-11T08:47:23.993272,2885,1324.0,837.0,1324.1,3.0
2026-08-11T08:47:23.993481,11536,2440.5,101.0,2440.8,286.0
2026-08-11T08:47:23.993736,1594,1187.6,103.0,1187.8,14.0
2026-08-11T08:47:23.994127,4963,1423.1,852.0,1423.2,48.0
2026-08-11T08:47:23.994485,3045,1069.2,1701.0,1069.4,34.0
2026-08-11T08:47:23.994747,3456,347.6,979.0,347.65,430.0
2026-08-11T08:47:23.995122,11483,4039.3,1.0,4040.0,1.0
2026-08-11T08:47:23.995318,11915,22.66,25599.0,22.67,560.0
2026-08-11T08:47:24.997031,1333,729.55,627.0,729.6,638.0
2026-08-11T08:47:24.997282,2885,1324.0,2124.0,1324.2,3317.0
2026-08-11T08:47:24.997504,11536,2440.5,101.0,2440.8,259.0
2026-08-11T08:47:24.997692,1594,1187.6,1289.0,1187.8,18.0
2026-08-11T08:47:24.997988,4963,1423.1,852.0,1423.2,45.0
2026-08-11T08:47:24.998272,3045,1069.2,1972.0,1069.5,938.0
2026-08-11T08:47:24.998512,3456,347.6,1164.0,347.65,415.0
2026-08-11T08:47:24.998739,1922,391.5,1655.0,391.55,46.0
2026-08-11T08:47:24.998993,11483,4039.3,1.0,4040.0,1.0
2026-08-11T08:47:24.999194,11915,22.66,25599.0,22.67,560.0
2026-08-11T08:47:26.000973,1333,729.55,322.0,729.6,1020.0
2026-08-11T08:47:26.001236,2885,1324.0,2123.0,1324.2,3339.0
2026-08-11T08:47:26.001610,11536,2440.5,129.0,2440.8,252.0
2026-08-11T08:47:26.001868,1594,1187.6,1002.0,1188.0,439.0
2026-08-11T08:47:26.002127,4963,1423.1,849.0,1423.2,43.0
2026-08-11T08:47:26.002325,3045,1069.2,1946.0,1069.5,901.0
2026-08-11T08:47:26.002525,3456,347.6,1164.0,347.65,250.0
2026-08-11T08:47:26.002726,1922,391.5,1231.0,391.55,46.0
2026-08-11T08:47:26.002988,11483,4039.1,10.0,4040.6,6.0
2026-08-11T08:47:26.003334,11915,22.66,25599.0,22.67,560.0
2026-08-11T08:47:27.005070,1333,729.55,292.0,729.6,955.0
2026-08-11T08:47:27.005292,2885,1324.0,2127.0,1324.2,3644.0
2026-08-11T08:47:27.005452,11536,2440.5,129.0,2440.8,252.0
2026-08-11T08:47:27.005657,1594,1187.8,1.0,1188.0,248.0
2026-08-11T08:47:27.005918,4963,1423.1,849.0,1423.2,28.0
2026-08-11T08:47:27.006257,3045,1069.2,1471.0,1069.5,710.0
2026-08-11T08:47:27.006473,3456,347.6,1164.0,347.65,249.0
2026-08-11T08:47:27.006841,1922,391.5,1231.0,391.55,35.0
2026-08-11T08:47:27.007259,11483,4039.1,10.0,4040.6,9.0
2026-08-11T08:47:27.007684,11915,22.66,29053.0,22.67,560.0
2026-08-11T08:47:28.009385,1333,729.65,482.0,729.7,292.0
2026-08-11T08:47:28.009704,2885,1324.0,2098.0,1324.1,105.0
2026-08-11T08:47:28.009952,11536,2440.5,116.0,2440.8,242.0
2026-08-11T08:47:28.010176,1594,1187.8,137.0,1188.1,7.0
2026-08-11T08:47:28.010365,4963,1423.1,847.0,1423.3,424.0
2026-08-11T08:47:28.010568,3045,1069.2,1471.0,1069.6,1293.0
2026-08-11T08:47:28.010862,3456,347.6,1163.0,347.65,232.0
2026-08-11T08:47:28.011085,1922,391.5,1240.0,391.55,17.0
2026-08-11T08:47:28.011292,11483,4039.1,10.0,4040.6,12.0
2026-08-11T08:47:28.011557,11915,22.66,29053.0,22.67,557.0
2026-08-11T08:47:29.013223,1333,729.7,129.0,729.8,1690.0
2026-08-11T08:47:29.013447,2885,1324.0,2098.0,1324.2,3494.0
2026-08-11T08:47:29.014043,1594,1187.8,237.0,1188.2,41.0
2026-08-11T08:47:29.014347,4963,1423.1,839.0,1423.3,424.0
2026-08-11T08:47:29.014600,3045,1069.2,1471.0,1069.6,580.0
2026-08-11T08:47:29.014789,3456,347.6,1163.0,347.65,232.0
2026-08-11T08:47:29.014980,1922,391.5,1240.0,391.55,17.0
2026-08-11T08:47:29.015185,11483,4039.2,18.0,4040.8,12.0
2026-08-11T08:47:29.015350,11915,22.66,29053.0,22.67,557.0
2026-08-11T08:47:30.017194,1333,729.7,131.0,729.75,512.0
2026-08-11T08:47:30.017461,2885,1324.0,2097.0,1324.2,2835.0
2026-08-11T08:47:30.017719,11536,2440.5,144.0,2440.8,184.0
2026-08-11T08:47:30.017998,1594,1188.0,247.0,1188.4,29.0
2026-08-11T08:47:30.018282,4963,1423.1,839.0,1423.3,424.0
2026-08-11T08:47:30.018518,3045,1069.2,1469.0,1069.5,294.0
2026-08-11T08:47:30.018754,3456,347.6,955.0,347.65,332.0
2026-08-11T08:47:30.019079,1922,391.5,1235.0,391.55,17.0
2026-08-11T08:47:30.019326,11483,4040.6,1.0,4041.0,2.0
2026-08-11T08:47:30.019537,11915,22.66,29053.0,22.67,557.0
2026-08-11T08:47:31.021340,1333,729.7,169.0,729.75,756.0
2026-08-11T08:47:31.021677,2885,1324.0,2190.0,1324.1,21.0
2026-08-11T08:47:31.021929,11536,2440.5,154.0,2440.8,183.0
2026-08-11T08:47:31.022083,1594,1188.0,983.0,1188.4,374.0
2026-08-11T08:47:31.022282,4963,1423.1,836.0,1423.3,424.0
2026-08-11T08:47:31.022483,3045,1069.2,1408.0,1069.5,1054.0
2026-08-11T08:47:31.022644,3456,347.6,953.0,347.65,359.0
2026-08-11T08:47:31.022826,1922,391.5,808.0,391.55,17.0
2026-08-11T08:47:31.023159,11483,4040.6,1.0,4041.0,2.0
2026-08-11T08:47:31.023565,11915,22.66,29053.0,22.67,557.0
2026-08-11T08:47:32.025298,1333,729.7,158.0,729.75,667.0
2026-08-11T08:47:32.025557,2885,1324.0,2296.0,1324.2,100.0
2026-08-11T08:47:32.025803,11536,2440.5,150.0,2440.8,174.0
2026-08-11T08:47:32.026046,1594,1188.0,942.0,1188.2,124.0
2026-08-11T08:47:32.026309,4963,1423.1,836.0,1423.3,418.0
2026-08-11T08:47:32.026591,3045,1069.2,1142.0,1069.5,417.0
2026-08-11T08:47:32.026852,3456,347.6,933.0,347.65,359.0
2026-08-11T08:47:32.027198,1922,391.5,808.0,391.55,17.0
2026-08-11T08:47:32.027395,11483,4040.6,1.0,4041.0,2.0
2026-08-11T08:47:32.027576,11915,22.66,31048.0,22.67,557.0
2026-08-11T08:47:33.029400,1333,729.7,183.0,729.75,873.0
2026-08-11T08:47:33.029694,2885,1324.1,60.0,1324.3,2.0
2026-08-11T08:47:33.029894,11536,2440.5,151.0,2440.8,173.0
2026-08-11T08:47:33.030058,1594,1187.7,253.0,1187.8,226.0
2026-08-11T08:47:33.030204,4963,1423.2,1.0,1423.3,410.0
2026-08-11T08:47:33.030356,3045,1069.2,1142.0,1069.5,276.0
2026-08-11T08:47:33.030543,3456,347.6,934.0,347.65,359.0
2026-08-11T08:47:33.030750,1922,391.5,809.0,391.55,48.0
2026-08-11T08:47:33.031141,11915,22.66,31819.0,22.67,557.0
2026-08-11T08:47:34.032900,1333,729.7,221.0,729.75,1137.0
2026-08-11T08:47:34.033194,2885,1324.1,373.0,1324.2,69.0
2026-08-11T08:47:34.033430,11536,2440.5,127.0,2440.8,173.0
2026-08-11T08:47:34.033693,1594,1187.5,2.0,1187.6,12.0
2026-08-11T08:47:34.033917,4963,1423.1,1484.0,1423.3,313.0
2026-08-11T08:47:34.034122,3045,1069.2,1134.0,1069.6,1274.0
2026-08-11T08:47:34.034352,3456,347.6,934.0,347.65,359.0
2026-08-11T08:47:34.034575,1922,391.55,47.0,391.6,1168.0
2026-08-11T08:47:34.034802,11483,4039.6,15.0,4040.6,5.0
2026-08-11T08:47:34.035115,11915,22.66,31819.0,22.67,557.0
2026-08-11T08:47:35.037048,1333,729.7,206.0,729.75,514.0
2026-08-11T08:47:35.037347,2885,1324.2,4.0,1324.6,2743.0
2026-08-11T08:47:35.037709,11536,2440.6,1.0,2440.8,113.0
2026-08-11T08:47:35.038117,1594,1187.4,697.0,1187.5,7.0
2026-08-11T08:47:35.038358,4963,1423.1,1485.0,1423.2,1.0
2026-08-11T08:47:35.038735,3045,1069.2,1134.0,1069.6,312.0
2026-08-11T08:47:35.039155,3456,347.6,1062.0,347.65,360.0
2026-08-11T08:47:35.039494,1922,391.55,198.0,391.6,1173.0
2026-08-11T08:47:35.039777,11483,4039.6,15.0,4040.6,6.0
2026-08-11T08:47:35.040049,11915,22.66,31724.0,22.67,557.0
2026-08-11T08:47:36.041760,1333,729.7,197.0,729.75,487.0
2026-08-11T08:47:36.041996,2885,1324.1,373.0,1324.5,91.0
2026-08-11T08:47:36.042242,11536,2440.6,1.0,2440.8,113.0
2026-08-11T08:47:36.042490,1594,1187.4,743.0,1187.5,4.0
2026-08-11T08:47:36.042727,4963,1423.1,1735.0,1423.2,3.0
2026-08-11T08:47:36.042962,3045,1069.2,945.0,1069.6,489.0
2026-08-11T08:47:36.043253,3456,347.6,1062.0,347.65,352.0
2026-08-11T08:47:36.043444,1922,391.55,247.0,391.6,1173.0
2026-08-11T08:47:36.043597,11483,4039.6,14.0,4040.6,5.0
2026-08-11T08:47:36.043746,11915,22.66,31724.0,22.67,557.0
2026-08-11T08:47:37.045303,1333,729.6,307.0,729.8,733.0
2026-08-11T08:47:37.045500,2885,1324.1,739.0,1324.4,40.0
2026-08-11T08:47:37.045638,11536,2440.6,1.0,2440.8,121.0
2026-08-11T08:47:37.045731,1594,1187.5,56.0,1187.7,3.0
2026-08-11T08:47:37.045826,4963,1423.1,1650.0,1423.2,200.0
2026-08-11T08:47:37.045928,3045,1069.2,945.0,1069.5,99.0
2026-08-11T08:47:37.046017,3456,347.6,1199.0,347.65,352.0
2026-08-11T08:47:37.046129,1922,391.55,146.0,391.6,1166.0
2026-08-11T08:47:37.046219,11483,4040.2,1.0,4040.6,5.0
2026-08-11T08:47:37.046387,11915,22.66,31724.0,22.67,540.0
2026-08-11T08:47:38.048094,1333,729.65,756.0,729.9,3957.0
2026-08-11T08:47:38.048367,2885,1324.1,681.0,1324.5,648.0
2026-08-11T08:47:38.048802,1594,1187.5,240.0,1188.0,599.0
2026-08-11T08:47:38.049012,4963,1423.1,1650.0,1423.2,134.0
2026-08-11T08:47:38.049284,3045,1069.2,940.0,1069.6,99.0
2026-08-11T08:47:38.049496,3456,347.6,1503.0,347.65,349.0
2026-08-11T08:47:38.049640,1922,391.55,155.0,391.6,1166.0
2026-08-11T08:47:38.049811,11483,4040.2,1.0,4040.6,5.0
2026-08-11T08:47:38.049968,11915,22.66,31011.0,22.67,21434.0
2026-08-11T08:47:39.051646,1333,729.55,262.0,729.8,151.0
2026-08-11T08:47:39.051888,2885,1324.1,680.0,1324.5,644.0
2026-08-11T08:47:39.052199,11536,2440.7,5.0,2440.8,119.0
2026-08-11T08:47:39.052502,1594,1187.5,9.0,1187.9,70.0
2026-08-11T08:47:39.052784,4963,1423.1,1649.0,1423.2,133.0
2026-08-11T08:47:39.053007,3045,1069.2,940.0,1069.5,181.0
2026-08-11T08:47:39.053187,3456,347.6,1503.0,347.65,346.0
2026-08-11T08:47:39.053342,1922,391.55,171.0,391.6,1166.0
2026-08-11T08:47:39.053557,11483,4039.6,14.0,4040.2,2.0
2026-08-11T08:47:39.053767,11915,22.66,31286.0,22.67,21434.0
2026-08-11T08:47:40.055532,1333,729.65,865.0,729.85,335.0
2026-08-11T08:47:40.055677,2885,1324.1,679.0,1324.4,186.0
2026-08-11T08:47:40.055843,11536,2440.7,5.0,2440.8,87.0
2026-08-11T08:47:40.055973,1594,1187.5,219.0,1187.8,13.0
2026-08-11T08:47:40.056068,4963,1423.1,1641.0,1423.2,133.0
2026-08-11T08:47:40.056151,3045,1069.3,116.0,1069.5,351.0
2026-08-11T08:47:40.056234,3456,347.6,1500.0,347.65,345.0
2026-08-11T08:47:40.056315,1922,391.55,166.0,391.6,1166.0
2026-08-11T08:47:40.056408,11483,4040.0,5.0,4040.2,2.0
2026-08-11T08:47:40.056489,11915,22.66,28734.0,22.67,22140.0
2026-08-11T08:47:41.058110,1333,729.7,21.0,729.85,613.0
2026-08-11T08:47:41.058347,2885,1324.1,679.0,1324.5,150.0
2026-08-11T08:47:41.058632,11536,2440.7,5.0,2440.8,87.0
2026-08-11T08:47:41.058895,1594,1187.9,8.0,1188.1,88.0
2026-08-11T08:47:41.059233,4963,1423.1,1723.0,1423.2,133.0
2026-08-11T08:47:41.059579,3045,1069.3,113.0,1069.5,257.0
2026-08-11T08:47:41.059831,3456,347.6,1439.0,347.65,344.0
2026-08-11T08:47:41.060140,1922,391.55,166.0,391.6,1166.0
2026-08-11T08:47:41.060389,11483,4040.0,4.0,4040.2,2.0
2026-08-11T08:47:41.060744,11915,22.66,28734.0,22.67,21720.0
2026-08-11T08:47:42.062631,1333,729.7,43.0,729.85,490.0
2026-08-11T08:47:42.062864,2885,1324.1,459.0,1324.5,467.0
2026-08-11T08:47:42.063094,11536,2440.7,3.0,2440.8,87.0
2026-08-11T08:47:42.063287,1594,1188.0,96.0,1188.2,655.0
2026-08-11T08:47:42.063440,4963,1423.1,1723.0,1423.2,127.0
2026-08-11T08:47:42.063588,3045,1069.3,112.0,1069.5,256.0
2026-08-11T08:47:42.063739,3456,347.6,1398.0,347.65,344.0
2026-08-11T08:47:42.063906,1922,391.55,167.0,391.6,1166.0
2026-08-11T08:47:42.064410,11915,22.66,27131.0,22.67,22128.0
2026-08-11T08:47:43.066225,1333,729.65,820.0,729.85,657.0
2026-08-11T08:47:43.066532,2885,1324.1,446.0,1324.4,336.0
2026-08-11T08:47:43.066891,11536,2440.7,32.0,2440.8,85.0
2026-08-11T08:47:43.067255,1594,1188.0,453.0,1188.3,675.0
2026-08-11T08:47:43.067583,4963,1423.1,1724.0,1423.2,27.0
2026-08-11T08:47:43.067966,3045,1069.3,230.0,1069.6,297.0
2026-08-11T08:47:43.068202,3456,347.6,1262.0,347.65,333.0
2026-08-11T08:47:43.068458,1922,391.55,168.0,391.6,1166.0
2026-08-11T08:47:43.068961,11915,22.66,26998.0,22.67,22127.0
2026-08-11T08:47:44.070086,1333,729.75,59.0,729.85,1582.0
2026-08-11T08:47:44.070463,2885,1324.1,446.0,1324.6,1608.0
2026-08-11T08:47:44.070872,11536,2440.7,35.0,2440.8,85.0
2026-08-11T08:47:44.071217,1594,1188.0,948.0,1188.4,185.0
2026-08-11T08:47:44.071469,4963,1423.1,1717.0,1423.2,26.0
2026-08-11T08:47:44.071748,3045,1069.3,220.0,1069.6,99.0
2026-08-11T08:47:44.071990,3456,347.6,1262.0,347.65,333.0
2026-08-11T08:47:44.072165,1922,391.55,168.0,391.6,1164.0
2026-08-11T08:47:44.072364,11483,4039.6,12.0,4040.0,5.0
2026-08-11T08:47:44.072522,11915,22.66,29149.0,22.67,22127.0
2026-08-11T08:47:45.074175,1333,729.75,57.0,729.8,163.0
2026-08-11T08:47:45.074434,2885,1324.1,443.0,1324.5,151.0
2026-08-11T08:47:45.074576,11536,2440.7,32.0,2440.8,253.0
2026-08-11T08:47:45.074677,1594,1188.0,1124.0,1188.4,339.0
2026-08-11T08:47:45.074781,4963,1423.1,1717.0,1423.2,25.0
2026-08-11T08:47:45.074933,3045,1069.3,348.0,1069.6,544.0
2026-08-11T08:47:45.075050,3456,347.6,1262.0,347.65,333.0
2026-08-11T08:47:45.075191,1922,391.55,122.0,391.6,1159.0
2026-08-11T08:47:45.075515,11915,22.66,29149.0,22.67,22127.0
2026-08-11T08:47:46.077325,1333,729.75,86.0,729.85,881.0
2026-08-11T08:47:46.077607,2885,1324.1,235.0,1324.6,1515.0
2026-08-11T08:47:46.077915,11536,2440.7,32.0,2440.8,251.0
2026-08-11T08:47:46.078187,1594,1188.0,1370.0,1188.3,14.0
2026-08-11T08:47:46.078418,4963,1423.1,1715.0,1423.2,26.0
2026-08-11T08:47:46.078660,3045,1069.3,337.0,1069.6,219.0
2026-08-11T08:47:46.078916,3456,347.6,1486.0,347.65,325.0
2026-08-11T08:47:46.079187,1922,391.5,460.0,391.55,34.0
2026-08-11T08:47:46.079441,11483,4039.6,11.0,4040.0,5.0
2026-08-11T08:47:46.079664,11915,22.66,29113.0,22.67,21719.0
2026-08-11T08:47:47.081956,1333,729.75,71.0,729.85,1207.0
2026-08-11T08:47:47.082253,2885,1324.0,1584.0,1324.4,151.0
2026-08-11T08:47:47.082480,11536,2440.7,32.0,2440.8,244.0
2026-08-11T08:47:47.082715,1594,1188.1,1.0,1188.3,12.0
2026-08-11T08:47:47.082916,4963,1423.2,674.0,1423.3,102.0
2026-08-11T08:47:47.083118,3045,1069.3,337.0,1069.6,354.0
2026-08-11T08:47:47.083348,3456,347.6,1486.0,347.65,325.0
2026-08-11T08:47:47.083623,1922,391.5,460.0,391.55,34.0
2026-08-11T08:47:47.083895,11483,4039.6,11.0,4040.0,5.0
2026-08-11T08:47:47.084126,11915,22.66,36613.0,22.67,21716.0
2026-08-11T08:47:48.085669,1333,729.8,25.0,729.85,1549.0
2026-08-11T08:47:48.085900,2885,1324.0,1584.0,1324.4,454.0
2026-08-11T08:47:48.086092,11536,2440.7,32.0,2440.8,244.0
2026-08-11T08:47:48.086305,1594,1188.1,307.0,1188.5,57.0
2026-08-11T08:47:48.086499,4963,1423.2,674.0,1423.3,95.0
2026-08-11T08:47:48.086806,3045,1069.3,908.0,1069.7,513.0
2026-08-11T08:47:48.087081,3456,347.6,3205.0,347.65,323.0
2026-08-11T08:47:48.087317,1922,391.5,524.0,391.55,45.0
2026-08-11T08:47:48.087488,11483,4039.6,11.0,4040.0,6.0
2026-08-11T08:47:48.087633,11915,22.66,36613.0,22.67,21716.0
2026-08-11T08:47:49.089322,1333,729.8,37.0,729.85,1550.0
2026-08-11T08:47:49.089635,2885,1324.0,2083.0,1324.3,7.0
2026-08-11T08:47:49.089869,11536,2440.7,33.0,2440.8,244.0
2026-08-11T08:47:49.090068,1594,1188.1,352.0,1188.4,11.0
2026-08-11T08:47:49.090378,3045,1069.3,905.0,1069.7,710.0
2026-08-11T08:47:49.090537,3456,347.6,5491.0,347.65,323.0
2026-08-11T08:47:49.090723,1922,391.5,524.0,391.55,46.0
2026-08-11T08:47:49.091279,11915,22.66,36613.0,22.67,21716.0
2026-08-11T08:47:50.092974,1333,729.75,150.0,729.8,54.0
2026-08-11T08:47:50.093233,2885,1324.0,2083.0,1324.3,7.0
2026-08-11T08:47:50.093409,11536,2440.2,27.0,2440.5,414.0
2026-08-11T08:47:50.093583,1594,1188.1,1156.0,1188.5,342.0
2026-08-11T08:47:50.093779,4963,1423.2,666.0,1423.3,93.0
2026-08-11T08:47:50.093993,3045,1069.5,1.0,1069.7,508.0
2026-08-11T08:47:50.094311,3456,347.6,5491.0,347.65,322.0
2026-08-11T08:47:50.094695,1922,391.5,464.0,391.55,47.0
2026-08-11T08:47:50.095026,11483,4039.0,35.0,4039.6,2.0
2026-08-11T08:47:50.095339,11915,22.66,36610.0,22.67,21716.0
2026-08-11T08:47:51.096133,1333,729.75,133.0,729.8,54.0
2026-08-11T08:47:51.096391,2885,1324.0,2083.0,1324.3,7.0
2026-08-11T08:47:51.096657,11536,2440.2,32.0,2440.5,356.0
2026-08-11T08:47:51.097085,1594,1188.1,1515.0,1188.4,126.0
2026-08-11T08:47:51.097384,4963,1423.2,779.0,1423.3,93.0
2026-08-11T08:47:51.097790,3045,1069.2,109.0,1069.3,1.0
2026-08-11T08:47:51.098058,3456,347.6,5491.0,347.65,322.0
2026-08-11T08:47:51.098303,1922,391.5,466.0,391.55,49.0
2026-08-11T08:47:51.098566,11483,4039.0,27.0,4039.6,3.0
2026-08-11T08:47:51.098868,11915,22.66,36610.0,22.67,22516.0
2026-08-11T08:47:52.100831,1333,729.8,64.0,729.85,1055.0
2026-08-11T08:47:52.101145,2885,1324.0,2191.0,1324.4,400.0
2026-08-11T08:47:52.101523,1594,1188.1,1514.0,1188.3,102.0
2026-08-11T08:47:52.101777,4963,1423.2,855.0,1423.3,87.0
2026-08-11T08:47:52.102024,3045,1069.2,627.0,1069.5,53.0
2026-08-11T08:47:52.102249,3456,347.6,5491.0,347.65,322.0
2026-08-11T08:47:52.102479,1922,391.5,467.0,391.55,48.0
2026-08-11T08:47:52.102698,11483,4039.4,1.0,4039.6,3.0
2026-08-11T08:47:52.102914,11915,22.66,35460.0,22.67,22915.0
2026-08-11T08:47:53.104696,1333,729.8,69.0,729.85,625.0
2026-08-11T08:47:53.105048,2885,1324.0,2223.0,1324.1,5.0
2026-08-11T08:47:53.105424,11536,2440.2,36.0,2440.5,356.0
2026-08-11T08:47:53.105841,1594,1188.1,1441.0,1188.3,84.0
